Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CCs_4	CSCs_1	CSCs_2	CSCs_3	CSCs_4
ENSG00000149635	128506	OCSTAMP	4.51027078756942	4.23182253305646	4.06945128316978	4.63526568053515	7.89845978708848	4.09077554814354	3.19599007494935	4.06945128316978
ENSG00000149636	79980	DSN1	11.0252531459084	11.8056210887992	11.3224783443637	11.2158979227578	10.4519596558669	11.6517699799145	11.3441441839851	11.7826047630176
ENSG00000149639	140710	SOGA1	6.95900595657301	7.51502232317226	7.41448719896519	6.23795715046911	6.63447100791614	7.6589367913043	7.75827539162572	6.46518403202437
ENSG00000149646	140894	CNBD2	4.32474438040858	4.35590288110975	4.36029966561762	4.63526568053515	3.43149996293192	4.29289805366736	3.94031525481996	6.44566182528716
ENSG00000149651	391253	SPINT4	4.51027078756942	4.09605772722553	3.36304210355073	4.28829064459193	3.54400063186851	5.32108315458041	3.48884661321357	4.0202870691304
ENSG00000149654	64405	CDH22	13.8265896067051	13.1663948149963	12.6868509991312	13.1225512490284	13.3906108724533	13.3896029851767	12.8833667141167	12.5739226553929
ENSG00000149657	149986	LSM14B	9.04704183726173	8.92762383105554	9.48489722095645	8.88298327141021	9.46241091551435	9.66735956256395	9.63962820923675	9.37193210079047
ENSG00000149658	54915	YTHDF1	10.0014609478258	10.243098213908	10.3037689107777	10.0953190959212	10.1057393414235	9.94573455941756	9.93833512797278	9.90939900444851
ENSG00000149679	81928	CABLES2	8.0949437298067	9.59311391221611	10.0049336726906	8.49725939278658	8.65354493192637	9.92138772600144	10.2876853491225	8.07702439943239
ENSG00000149716	220064	LTO1	7.82136433601063	8.2107029162946	8.12558165141601	8.86814954349481	7.91016535541202	7.84732107226229	7.83270581151964	8.23317191748216
ENSG00000149735	170589	GPHA2	6.20288940297869	5.22309737165506	4.64250404765137	5.66111053165098	6.3316170898147	6.07095985546689	5.11796843652488	4.95019217315449
