Ensembl	Entrez	Symbol	CCs_Hep3B	CCs_Huh7	CCs_PLC-PRF-5	CSCs_Hep3B	CSCs_Huh7	CSCs_PLC-PRF-5
ENSG00000198205	7789	ZXDA	4.14887688647209	3.06862863985314	5.02297098623063	4.39004048328842	3.34856164762556	5.22853677547711
ENSG00000198208	83694	RPS6KL1	5.72589935022726	4.98256501067202	5.21915609330166	5.68773106647229	4.88504020974427	5.34403800405921
ENSG00000198216	777	CACNA1E	4.36640489912777	3.76868083828155	4.13582113865022	4.47658797064051	3.93685064406245	3.75892110396496
ENSG00000198218	54870	QRICH1	7.2318219179313	7.54025150185071	8.0396031836366	7.05603930794048	7.49216550611642	7.97326170621731
ENSG00000198221	653483	AFDN-DT	4.48952329639836	4.62141824356343	4.07125833788998	4.82716778715615	4.5566839059451	3.39856738987452
ENSG00000198223	1438	CSF2RA	4.26916248824854	4.08612321690284	4.24419618575046	4.44203712045231	4.26210014062271	4.21628092226532
ENSG00000198231	11325	DDX42	7.95279730258108	7.32577889487112	7.16303981679129	7.80289945254723	7.37208387246044	7.14500157926001
ENSG00000198242	6147	RPL23A	6.68521901133874	7.18082877453189	6.67812320563466	6.3593217362147	6.79752195748039	6.497106668974
ENSG00000198246	55315	SLC29A3	6.60103324112905	7.42453339139328	6.65216483472771	6.46338740092064	7.28982448618058	6.43822289685523
ENSG00000198252	6815	STYX	7.56940259978888	7.82780535544371	8.1345431391946	6.89680152633118	7.83336181375167	8.08836381044595
ENSG00000198258	59286	UBL5	6.74509272429003	6.81696548425444	6.75015356644674	6.4106463507087	6.7038858451133	6.74162451894652
ENSG00000198265	9931	HELZ	8.81476143219655	8.3654286139275	7.70377857708411	8.67698245295461	8.38407912785016	7.69093639668126
ENSG00000198270	89894	TMEM116	5.91268830198957	6.39859066629063	5.80721219067046	5.42712533130482	6.36630517225583	5.8027757246886
ENSG00000198271	85289	KRTAP4-5	1.53638969877346	1.43283055887546	1.59929477800579	1.72543286582945	1.33494406348602	1.54430032809093
ENSG00000198276	54963	UCKL1	6.85714776317622	6.06581315339906	6.6992356520388	7.02661241742212	6.14513416653623	6.64870851611759
ENSG00000198283	219968	OR5B21	3.62314087076793	3.99085433931612	3.22838570594355	3.84061685367045	3.70783697346383	3.51161294341712
ENSG00000198284	255330	NUP210P1	3.84251159653008	4.11943649099493	4.27743411048048	4.09398247551488	4.06566538247674	4.39627648081684
ENSG00000198286	84433	CARD11	3.41754194146002	3.66631520453608	3.45572762967324	3.79981216796622	3.38040275412778	3.57593283865311
ENSG00000198298	220992	ZNF485	4.78074625400397	3.5348089979463	3.84250852638013	4.76892181278998	4.04741660845212	4.41836782832894
ENSG00000198300	5178	PEG3	5.18981703110228	4.13732310080925	4.22079382003922	5.27966030090084	4.17545073137532	4.31131570983208
ENSG00000198301	55153	SDAD1	7.09440024604961	7.68134729841654	7.27195625362712	6.94689794520209	7.7014559744492	7.36657526812
ENSG00000198315	7745	ZKSCAN8	7.30833671430653	6.62940241054241	6.57632750184182	7.11180491514657	6.6532735419705	6.41500295744108
ENSG00000198324	144717	PHETA1	5.72803215934708	5.8624187297281	5.61082146763103	5.99143922796902	6.15529183173717	5.22579739862608
ENSG00000198326	100288797	TMEM239	5.33385046953283	5.1201775624855	4.89703921616216	5.43859750544878	4.89703921616216	5.09160264838337
ENSG00000198331	219844	HYLS1	3.81753731587332	4.29565645617466	4.97473739323462	4.3831182863235	4.44710089967926	5.3276491166778
ENSG00000198336	4635	MYL4	4.78584464465089	5.07670676601283	4.75300022988001	5.05964937576521	4.89827457393923	4.78610894130581
ENSG00000198342	79973	ZNF442	5.34817315712063	5.88409447783532	5.25805173102978	5.13966632199305	5.51180823321441	5.2258529095615
ENSG00000198346	126017	ZNF813	5.93836660901427	5.5842313328807	5.08616481439739	5.73986954768134	5.82454782499001	4.97097905795968
ENSG00000198354	340578	DCAF12L2	4.08864037356925	4.42560024001263	4.31330824755507	4.12593054721238	4.24286370924043	3.9093711312285
ENSG00000198355	415116	PIM3	6.63999484434236	6.45800411442025	6.00283910219335	6.7141229022889	6.36688723776392	6.37264642773218
ENSG00000198356	439	ASNA1	8.35935240739018	8.74859095343864	8.83321340274978	8.38617312173131	8.74666899426325	8.9701995463009
ENSG00000198358	101928372	LOC101928372	3.40962868214641	3.78142748603465	3.2137591916177	3.26058104249082	3.44095482772087	2.70445128441671
ENSG00000198363	444	ASPH	6.53222071127723	6.05364234495123	6.99229179671133	6.60688283014324	6.07620492891237	6.94122859555982
ENSG00000198369	200734	SPRED2	6.24497202243902	5.99980783314623	5.81593700976437	5.93478517492957	6.02311806815043	6.1268459874265
ENSG00000198373	11060	WWP2	6.0393923049742	6.52968253499096	6.6498374777332	6.03778562893008	6.34678583491143	6.64412152270289
ENSG00000198380	2673	GFPT1	8.41547165914339	9.53389138080209	9.45059718992611	8.60732872275219	9.52550442533537	9.47459889047255
ENSG00000198382	7405	UVRAG	6.76626699844708	7.32111169834637	8.20524603089713	6.80763369912132	7.43114645958788	8.34355728539373
ENSG00000198390	140258	KRTAP13-1	3.82019322491498	3.92512233969065	4.22252777084387	4.58624598263109	4.21214864159493	4.0130368908948
ENSG00000198393	7574	ZNF26	6.02338664974842	5.54384855053768	5.36498490379925	5.87543886421875	5.72659519696639	5.41246835422457
ENSG00000198398	131920	TMEM207	3.68353941479835	3.50896738541905	3.73760951388988	3.73261668637373	4.03211259180831	4.46985052038057
ENSG00000198399	50618	ITSN2	6.64426447575259	6.90710182538984	7.38931762963296	6.58663035890903	6.84556900430636	7.23670955475845
ENSG00000198400	4914	NTRK1	4.65344646904534	4.81501541759332	5.0382882354812	4.99251023752519	4.8251022196283	4.6113802660094
ENSG00000198408	10724	OGA	6.83030149043813	7.2101841823074	7.91752383149199	6.75887566076378	7.14744194178596	7.84945578298367
ENSG00000198417	4494	MT1F	5.23183353491795	7.7888235918853	5.31185354539233	5.81872652009718	7.35082674502348	5.0115452904369
ENSG00000198420	9747	TCAF1	7.50331761060917	8.33561014721594	6.12403090561564	7.17733611106193	8.52444433518387	6.13370419893733
ENSG00000198429	7620	ZNF69	5.48679127531895	7.02459363238579	4.55483745733747	4.82889099628707	6.48656400136612	4.92383692447539
ENSG00000198431	7296	TXNRD1	6.50857569872487	7.98855002405215	7.16306878670987	6.35881759738216	7.84098038673886	6.96562971888483
ENSG00000198435	441478	NRARP	5.37713037155609	4.02378605175548	4.6410793654789	5.81514021917539	4.4022059526623	4.41582499404293
ENSG00000198440	147949	ZNF583	4.59528703557432	4.49113665261907	4.09914822815768	4.42426945340911	4.38896261945506	4.18008919531379
ENSG00000198443	85285	KRTAP4-1	3.55425872222539	3.81560325789727	3.42797066974953	3.30459275975742	3.86680270078657	3.56980838387079
ENSG00000198445	150160	CCT8L2	4.07696157654448	4.0732647839529	3.58408851274608	3.95434655875902	3.76063746913094	3.37074690078043
ENSG00000198453	374900	ZNF568	4.62903580941897	4.50250729901738	4.61464378687667	4.50025952679419	4.21383077070509	4.54111393281315
ENSG00000198455	158586	ZXDB	6.85377280555567	6.22331848236587	7.29773870107756	6.99560879879103	6.3009351763258	7.48279130990502
ENSG00000198464	147657	ZNF480	6.94421112132161	7.02728182587593	6.66994509901972	6.73768616201637	6.98844942271093	6.37357669716689
ENSG00000198466	84914	ZNF587	4.7892317375036	4.49561587349191	4.50093418647304	4.34043518754797	4.71882229041198	4.19428826095457
ENSG00000198467	7169	TPM2	4.35047894353599	4.98183959374579	7.15086392082248	4.9972801396549	5.19645476316857	7.35396031002645
ENSG00000198468	642946	FLVCR1-DT	4.47081699786699	4.80507454001298	5.40347775253885	4.93868444347261	4.78172945904304	5.50558042214197
ENSG00000198471	344892	RTP2	4.1962271015468	3.91250192475233	3.75408005438145	4.10829910213969	3.9649859886607	3.45432641896851
ENSG00000198478	83699	SH3BGRL2	7.29726666600107	7.38005736726381	6.46169149416743	7.31716331204037	7.52816743476194	6.39896076963129
ENSG00000198482	388558	ZNF808	5.24603025814312	5.03122131468932	4.43741023807245	5.0893346945777	4.93860292699472	4.10870141978423
ENSG00000198483	148741	ANKRD35	3.23912650009859	3.34348210376598	3.40485575880743	3.91237853193416	3.12416053482097	3.1064790274289
ENSG00000198488	192134	B3GNT6	5.38894701349812	5.52727284493555	5.61274415562002	5.50095560429842	5.36345694020632	5.45406190761642
ENSG00000198491	101929106	LOC101929106	3.95594217022144	4.13971318534352	4.0207334390512	4.45243848755389	4.05083588238993	4.08025660297474
ENSG00000198492	51441	YTHDF2	7.17858472927842	7.08242965106505	7.0242170553284	6.86655891357988	6.97761544876381	6.7923301923744
ENSG00000198496	10230	NBR2	6.00744941866829	5.79503150605268	5.89389961504746	5.62466025531843	5.54789071889256	6.21582727241076
ENSG00000198498	55319	TMA16	4.98446159601093	6.55318266571259	5.8732889424145	5.06866643943691	6.37337114255055	5.95663456681184
ENSG00000198502	3127	HLA-DRB5	2.65252870865536	2.49401077827503	2.46171114448602	2.84994430776731	2.4862920564291	2.50840486075698
ENSG00000198513	51062	ATL1	3.31515100899072	3.56491709138447	3.99127091399438	3.88199663008711	3.81003090538385	4.04834554056343
ENSG00000198515	1259	CNGA1	2.88324931024677	2.99084790421401	1.75558889956922	2.01860421489106	2.39728106220497	2.01421550049077
ENSG00000198517	7975	MAFK	5.70195527452821	5.09591977467339	5.8481423415915	5.72608311398005	4.78147116047918	5.79709323500268
ENSG00000198520	339541	ARMH1	4.1810856548703	5.15325293139294	4.75917554012552	4.63969530908896	4.77919442322346	4.83142427733084
ENSG00000198521	7594	ZNF43	7.38083575743526	6.92821967697644	7.74103676506608	7.3794774343286	6.69803098711449	7.80689847225553
ENSG00000198522	11321	GPN1	6.8147886323006	6.81891557456898	6.83853956982456	6.58886656064969	6.79941541198848	6.76066019147408
ENSG00000198523	5350	PLN	2.97838208702029	3.05512221352051	3.17303082082124	3.19465122743477	3.01420073306689	3.00000249363382
ENSG00000198535	145741	C2CD4A	5.21363227782161	5.54249330218366	5.18396651362072	5.17987147596684	4.95039027812473	5.25115954946997
ENSG00000198538	7576	ZNF28	5.65177165198228	5.648518959091	5.12929939657347	5.9164513878421	5.85246884744487	5.54941100256229
ENSG00000198542	9358	ITGBL1	3.87406854979869	3.8873653633683	3.33236776676807	4.0102211217604	3.67482505847241	3.58180516810172
ENSG00000198546	118472	ZNF511	6.00203952475972	6.17579032661817	6.08672244558234	6.18405078562859	6.42700565222392	6.1435438971859
ENSG00000198547	284805	C20orf203	3.05705690049756	3.20741905841667	3.60586002170677	3.63504107926984	2.69402731509489	3.3903284623685
ENSG00000198551	199692	ZNF627	6.02759669493167	6.21861883337022	5.06367031138494	5.39312581467285	6.16171388816336	5.6427072430826
ENSG00000198553	283518	KCNRG	3.35527199394971	3.41550033116223	4.13299150425182	3.2237385670399	3.56761519378876	3.68478602624756
ENSG00000198554	11169	WDHD1	6.75676466521496	7.15594325024457	6.35618103369991	6.92627862113124	7.2536841727638	6.43849264771121
ENSG00000198556	285989	ZNF789	5.18944056568675	5.67375585861209	5.31653630147008	5.32304719482721	5.70563030695954	5.30960421222986
ENSG00000198561	1500	CTNND1	9.03090253637269	9.52431801917782	8.34690066288774	8.69548410009823	9.71278019061377	8.3836204129603
ENSG00000198563	7919	DDX39B	8.9525634665034	8.91420664130911	8.79474103586604	8.99754719066177	8.85189780400392	8.75163088713174
ENSG00000198569	142680	SLC34A3	5.56151911161685	5.45560777334125	5.34594496207023	5.63354307024662	5.15822113144312	5.26728351096376
ENSG00000198570	343035	RD3	4.70173633248258	4.46311024495938	4.23214825233256	4.68942534341288	4.61887093927203	3.61764938405019
ENSG00000198573	64663	SPANXC	3.3151934970575	3.03931615122646	3.03931615122646	3.54474158131538	2.2656891305685	2.70925286640133
ENSG00000198574	117157	SH2D1B	1.87388116423988	1.96887283773758	1.83419982465612	1.86012291267077	2.00536175872978	1.870918106871
ENSG00000198576	23237	ARC	5.205115827338	4.92008450531475	4.6632898426945	5.39171726703106	5.0442817724911	4.8352434118038
ENSG00000198585	131870	NUDT16	5.94378528202532	6.88890388073991	5.8464711885944	5.65317061126036	6.7271332816895	5.7768693417975
ENSG00000198586	9874	TLK1	7.92226048185935	8.37223271450376	8.22856428575941	8.04539522077083	8.30628997289434	8.11727863140346
ENSG00000198589	987	LRBA	7.51417038035409	7.68711824134548	6.26612851640916	7.45093337547169	7.79118136697236	6.05655829198269
ENSG00000198590	339883	C3orf35	5.72590583537758	6.43722328348725	6.85254554554975	5.10219545164468	6.38584343608897	6.74988746634931
ENSG00000198597	9745	ZNF536	3.32221729818817	3.32400002604238	3.36452990101857	3.4791563485642	3.21905941974843	3.32034405892296
ENSG00000198598	4326	MMP17	5.20698833988008	5.04659497999151	4.92004059756866	5.48778999977471	5.14182147125123	4.82563472777613
ENSG00000198601	391194	OR2M2	1.45097336821584	1.14946653935534	1.08406646397483	1.11800634947992	1.12862385079903	1.33798102249883
ENSG00000198604	11177	BAZ1A	7.21948612360843	6.08333124642819	6.48317916497866	6.9511034694567	6.075663570491	6.5026668175706
ENSG00000198610	1109	AKR1C4	3.21685025071571	3.16449967919032	4.77763079741598	2.96710303979592	3.1508317975403	5.19489263169706
ENSG00000198612	10920	COPS8	6.53045103089282	7.27424497097062	6.77931521978795	6.6271647914914	7.24179160652335	6.9172387143189
ENSG00000198624	26112	CCDC69	4.51475481869283	6.12213509423063	4.23481472530114	4.38601126020919	5.94739918367085	4.46256172616286
ENSG00000198625	4194	MDM4	7.29455150247914	6.53726144388788	6.82039639940575	7.16780659174162	6.51036636183394	6.49588297309403
ENSG00000198626	6262	RYR2	3.87816443653685	3.53239238753629	3.55473218068805	3.6250471565996	3.44285433526454	3.50229169682351
ENSG00000198633	147658	ZNF534	5.41816084948937	5.32500851083015	5.39834667103895	5.47444816531598	5.29762383999168	5.39319820668328
ENSG00000198642	55958	KLHL9	7.22870228193937	6.70282821099679	6.13806369634895	7.07547307531657	6.76671891045095	6.610876999975
ENSG00000198643	131177	FAM3D	4.21330639361481	4.30986083102971	4.4011661507428	4.55280237854541	4.0732647839529	4.19892410449056
ENSG00000198646	23054	NCOA6	7.3967487400841	7.51525594546286	7.55192162122088	7.15504618317254	7.53856513612864	7.7036795300072
ENSG00000198648	27347	STK39	8.64743481674085	7.42044506545802	8.19368888984057	9.00677012646717	8.31459599305622	7.55440421739281
ENSG00000198650	6898	TAT	4.55485381563778	6.84215806224114	7.38791212732662	4.81652225839892	6.64258555216948	7.32853560708681
ENSG00000198663	221477	C6orf89	7.47631734440904	6.85293243943	6.82861172548105	7.20297529484154	6.73141262263548	6.83469820078061
ENSG00000198668	801	CALM1	4.9708364651384	5.40427973348345	5.78435671590866	4.99180078810708	5.3674639924879	5.59498017068715
ENSG00000198670	4018	LPA	3.01372694126486	3.72764677661194	2.69988139177785	3.83118294357499	3.50015773336524	2.59875126819805
ENSG00000198673	338811	TAFA2	3.63915564401532	3.65576411461936	3.31484808306731	3.54185863642726	3.71847794809554	3.40099640531472
ENSG00000198677	9652	TTC37	7.20408666263167	7.02543310480945	7.53255509453758	7.01628354990291	7.07681954596462	7.57276194111072
ENSG00000198680	286319	TUSC1	4.04470224649132	4.27860701209997	4.46596010136907	4.67291389183413	3.66654080163015	4.58701705103532
ENSG00000198681	4100	MAGEA1	5.56586023779122	5.37452424387432	5.29750166654372	5.66002175594931	5.41797065628112	5.68247071366166
ENSG00000198682	9060	PAPSS2	6.23616252991108	7.87710642770225	8.63822940562947	6.13782027410276	8.69998707646433	8.51889865113691
ENSG00000198685	23434	LINC01565	4.40353145870141	4.38563377858341	4.69382739619404	5.22708856296868	4.72080505583971	4.63215063170608
ENSG00000198689	10479	SLC9A6	6.76768535341768	7.62015451020716	8.40241876427216	6.72170573743749	7.61003030866243	8.35544390201987
ENSG00000198690	22909	FAN1	5.74029746662228	6.89026376792583	5.73025463241835	5.80713824105021	6.6507305794607	5.68573184688218
ENSG00000198691	24	ABCA4	4.10945661868695	4.17650037191805	4.16659640940787	4.27991094841474	4.23245823791538	4.09325183849526
ENSG00000198692	9086	EIF1AY	2.04680702755688	2.37417069104397	2.33978660927586	1.82520469003769	2.26246661098871	2.26861865856216
ENSG00000198700	55705	IPO9	9.53898772566703	8.87819509644918	8.98352377033439	9.51307720431381	8.87431509477085	8.83984676801967
ENSG00000198704	257202	GPX6	3.22118593315937	3.22197166489416	3.08127406514789	3.24034981101882	2.99623399764696	3.06826451544298
ENSG00000198707	80184	CEP290	5.59726456569148	5.34372179406827	5.93585769600697	4.91234363482183	5.28129841771619	5.87045577461439
ENSG00000198711	619518	SSBP3-AS1	4.84966941931573	4.83308566956461	4.77579570579024	5.02856813838796	4.7270166503612	4.59982083017531
ENSG00000198715	112770	GLMP	8.57369102927131	8.39569359421623	8.10487881579419	8.41303377254314	8.37118219568108	8.12470592238483
ENSG00000198718	23116	TOGARAM1	6.84162754525319	6.28116816620874	6.6346603354713	6.5839685530912	6.12538634907299	6.52761793564112
ENSG00000198719	28514	DLL1	4.04562252245033	4.00685544951723	4.11973114948618	4.06626939325163	3.89575140751039	4.14408729012476
ENSG00000198720	124930	ANKRD13B	5.56052462015001	5.01270020027628	5.81691925367712	5.60843598742596	4.95927789874377	5.60843598742596
ENSG00000198721	10455	ECI2	6.63111133929416	5.95188784512438	6.4886206891489	6.29896907450395	6.02496598241617	6.3441244064891
ENSG00000198722	10497	UNC13B	7.22362135543998	7.92701723651406	8.64791342859067	7.18753836718124	7.90059845092902	8.95991555117339
ENSG00000198723	374877	TEX45	4.15712346738508	4.87489848934436	4.86431995268072	4.67509926947764	4.47654851253877	4.44601113190653
ENSG00000198728	8861	LDB1	8.5759992247576	8.09262270164896	8.08308542271871	8.58988372408925	8.06803151869636	8.17094315113239
ENSG00000198729	81706	PPP1R14C	2.60035295787124	2.329749707784	2.27874969503483	2.57060345723737	2.23042523409722	2.38785299840603
ENSG00000198730	9646	CTR9	7.62856642393162	7.55985374631332	7.52781149675636	7.11693534214722	7.56529285311865	7.47724271915512
ENSG00000198732	64093	SMOC1	7.25454394771759	7.21451688598835	4.88251752856909	7.2762938273763	6.95753476071469	5.13887584025356
ENSG00000198734	2153	F5	8.16377030763732	8.85976592823165	3.83979726753226	7.72370161141441	8.70598829657089	3.9861028983833
ENSG00000198736	51734	MSRB1	7.79157094513625	8.29910468403606	7.72845000730021	7.55542379558365	8.15527967674165	7.72562046038931
ENSG00000198739	347731	LRRTM3	3.53534406680153	3.43467814504534	3.75800596787416	3.70085072682431	3.61268466934176	3.89980872976086
ENSG00000198740	22834	ZNF652	7.15965841101803	7.18991645324833	7.16024035978406	7.12166532222282	7.20244324630109	7.22976404873538
ENSG00000198742	57154	SMURF1	7.76311450615936	7.54695525805584	8.02995171523538	7.27150709155551	7.5649971588759	8.15172553497388
ENSG00000198743	6526	SLC5A3	4.76923927852012	5.35711078062778	5.10027776267609	4.87058620156756	5.3047771589878	5.25509937566241
ENSG00000198746	63906	GPATCH3	6.03539372243109	6.13174875534284	5.91038124691856	5.86538352100056	6.04953702017986	5.98671344014636
ENSG00000198752	9578	CDC42BPB	7.31136063775334	7.88861492781122	8.26173036148232	7.31757241265271	7.8044401120973	8.30825236878118
ENSG00000198753	5365	PLXNB3	4.56349431109508	4.26908819300007	4.57199314377599	4.99781950295008	4.24203352902422	4.1442284249553
ENSG00000198754	64064	OXCT2	3.03374338339423	3.05144033090236	3.14688220474406	3.68167698007894	3.31266267804272	3.10070192808888
ENSG00000198755	4736	RPL10A	7.72962288492694	8.3025225185157	7.76704120243596	7.63917916346578	8.12984837142201	7.53638983405542
ENSG00000198756	23127	COLGALT2	4.57099427538984	4.27315096037389	4.00083538803352	4.27659302579714	4.7566941961665	3.88754410327009
ENSG00000198758	79574	EPS8L3	6.6766928744554	7.4609085249832	7.31076869883091	6.81207291634586	7.58984748537928	7.32409779444323
ENSG00000198759	25975	EGFL6	3.84141387563178	3.73834844656041	3.72661917508992	4.73769641745041	3.68126839877514	3.49893125637616
ENSG00000198765	6847	SYCP1	2.26202170280074	1.85941207229746	1.7252850790976	2.28078967975302	2.2098235682929	1.96851537566867
ENSG00000198768	164284	APCDD1L	4.6167421369942	4.73510150093451	4.71491549593014	4.70750640541165	4.71492044191924	4.49795485204671
ENSG00000198771	92241	RCSD1	4.2878920739912	3.91073535442451	3.7635839620623	4.6621374969402	3.92811672154721	3.37501664488802
ENSG00000198774	9182	RASSF9	6.15705983681989	5.10477114376339	5.75181699314144	5.79476763401502	5.17033794425145	6.23152820448505
ENSG00000198780	26049	FAM169A	6.09216254890067	6.01103038584221	7.01680910980472	5.76716988409891	6.11076252168079	6.78444342447148
ENSG00000198783	91603	ZNF830	6.27085614614755	6.42035077776414	5.63975680208797	6.16096048360736	6.25792289702697	5.73456962933344
ENSG00000198785	116443	GRIN3A	3.35955640904904	3.10427305067815	3.40770897331382	3.21604077416336	3.29391151573547	3.0869722512945
ENSG00000198788	4583	MUC2	4.88997192291359	4.55946140867503	6.20460079235373	4.95264320566117	4.86101505830265	5.4759716501783
ENSG00000198791	29883	CNOT7	5.62917718709685	5.80425701211263	5.17732393885652	5.54154387565292	5.88648555101392	5.18850432221135
ENSG00000198792	25829	TMEM184B	6.55050367864692	5.90273896583301	6.25824042733449	6.55577786820478	5.89040949544092	6.31546408086274
ENSG00000198793	2475	MTOR	8.34694044548114	8.26436308128297	8.31945526169568	8.35633681040002	8.29386307501381	8.39372999253852
ENSG00000198794	192683	SCAMP5	7.78293261112147	7.08062125553168	7.29690927109156	8.04605472106759	7.17704781405009	7.29651777944484
ENSG00000198795	25925	ZNF521	3.73009628007226	3.82443616279118	4.02976449599071	3.96246005899193	3.31994053826283	3.65304892272247
ENSG00000198796	115701	ALPK2	3.89636179205584	3.92704796782267	3.5281552876348	3.63839703953861	3.99837568718818	3.67731526666284
ENSG00000198797	57795	BRINP2	3.84141387563178	4.08357308871848	3.91417188051182	3.8726245061074	4.14425449887076	3.79015977739615
ENSG00000198798	4114	MAGEB3	3.98701443733858	3.78999533330618	3.37347709619103	3.34398760208161	4.4488259945241	3.87245704263351
ENSG00000198799	9860	LRIG2	6.49996913825291	6.6431775534813	6.94466966074368	6.2859568200531	6.65126341440311	6.93826549554904
ENSG00000198805	4860	PNP	7.44310700130452	7.71044566984821	7.62429530951832	7.32366738980701	7.91623485538006	7.48809808551986
ENSG00000198807	5083	PAX9	3.10783739109338	2.7943321429928	3.26874480466429	3.12315302142816	2.71860844286513	3.16299981593077
ENSG00000198812	376132	LRRC10	4.731697433745	4.40271761553582	4.40029829556822	4.93655936496258	4.94908318166234	4.24157317775406
ENSG00000198814	2710	GK	4.83036013694944	4.89258802998516	5.77483697545613	3.87348313203735	4.75743447458342	5.9838032316329
ENSG00000198815	22887	FOXJ3	7.67617996889172	7.74418489605163	7.98634098218327	7.55259269205542	7.54715371872374	8.040815158796
ENSG00000198816	140467	ZNF358	8.38343873056032	7.74566116511357	7.93242036163534	8.50437060139869	7.81866320727269	8.28220106355388
ENSG00000198818	113402	SFT2D1	7.98011836248193	7.54345864581017	7.82507691806056	7.90999680286148	7.51793697354258	7.66557248714566
ENSG00000198821	919	CD247	3.88725991790469	4.40752315529901	4.19102789407351	4.24404831345649	4.27627308805879	4.48739241102375
ENSG00000198822	2913	GRM3	3.84829238219964	4.87139732444801	3.65422706983098	4.22946790415885	5.14137322285238	3.66473230511095
ENSG00000198824	283489	CHAMP1	7.26178629786735	6.59125981308298	6.74698587911828	6.9744163237762	6.63562535291436	6.78899312930442
ENSG00000198825	22876	INPP5F	5.26867968151519	4.99964660209699	5.3588135655556	5.45711729695789	5.32015707012931	5.42266372889009
ENSG00000198826	9824	ARHGAP11A	6.95240499534919	7.04357875407456	7.69915398032778	7.95318656941525	7.83802396159875	8.03347188835212
ENSG00000198829	56670	SUCNR1	2.47904947203921	2.76036028612206	3.84925272870094	2.49578749775888	2.50820599540169	4.15579132025507
ENSG00000198830	3151	HMGN2	4.77180892930252	5.50339284907262	4.88338079721334	4.76055742981676	5.7870030868967	5.11469581887555
ENSG00000198832	140606	SELENOM	6.28319156102458	5.4901824761672	6.41550554251914	6.40488723068217	5.4206302168897	6.36394634697128
ENSG00000198833	51465	UBE2J1	8.99504423574866	9.87825017114226	9.84199807209016	8.93525483458917	9.74831558280055	9.86750726079124
ENSG00000198835	57165	GJC2	4.82204518583307	4.8679342756056	4.83411131498521	5.59058249601195	4.5694173094689	4.95293644542675
ENSG00000198836	4976	OPA1	7.85698913803601	7.36654016527788	7.74272494763943	7.71700098945558	7.44930377276591	7.7185209080886
ENSG00000198837	9909	DENND4B	7.07639820657987	6.62143116441919	6.74927623477061	7.05957898891722	6.42361978464464	7.01523827671789
ENSG00000198838	6263	RYR3	3.44513713408914	3.56950169293479	3.5071603465267	3.72839182409555	3.48463165703117	3.47298901558304
ENSG00000198839	11179	ZNF277	6.88920818957685	7.28223286170591	7.3316109132941	6.36156825517644	7.15718294145658	7.15964492869363
ENSG00000198841	112970	KTI12	6.70891520206532	6.86440496733314	6.52657083881944	6.79423875739431	6.75853241200909	6.69821458749876
ENSG00000198842	92235	DUSP27	3.70768681122118	3.8755454247647	4.19525420742237	4.11350180523975	4.20756831735946	4.16432802107211
ENSG00000198843	51714	SELENOT	7.14827596758388	7.29400552942778	7.11824108146958	6.87143502663397	7.2215400634272	7.09863289236731
ENSG00000198844	22899	ARHGEF15	5.36066095576587	5.44581852717404	5.4897937900501	5.92853568551625	5.44748167793232	5.26170210781735
ENSG00000198846	9760	TOX	5.33536348061445	3.88394896782727	4.10450082321961	5.35004207538625	3.84354377104249	4.13286530680919
ENSG00000198848	1066	CES1	4.05488536715013	5.29222733619479	4.37460851383461	4.51612943640736	5.69487282071742	4.273516621477
ENSG00000198851	916	CD3E	2.54760494323181	2.78873379211652	3.11863630416975	3.0973268605343	2.8549302019815	3.16822819312902
ENSG00000198853	9853	RUSC2	6.40210391508556	5.6801732347941	6.67582326052888	6.44308406659598	5.64726396598693	6.989470563198
ENSG00000198854	100129271	C1orf68	3.07238963520795	3.54953925160392	3.78011426798729	3.77027950896408	4.21619309319372	3.26133050064072
ENSG00000198855	11153	FICD	5.11827584265017	5.29444510549397	5.20374890720552	4.76238858336733	5.29196064419525	5.24916710224385
ENSG00000198856	58505	OSTC	5.69454338652251	6.68186715135436	6.64235563099205	5.73231212713571	6.65585412518837	6.518447274151
ENSG00000198858	91300	R3HDM4	8.04613038471287	7.32775056494284	7.37944939165929	7.98434172721416	7.48928895839652	7.54394088659161
ENSG00000198860	116461	TSEN15	6.68058261496808	6.83049752312195	7.04939252552146	6.41910307989722	6.73587221900428	6.65144144502639
ENSG00000198862	26046	LTN1	7.48107770214285	7.2608033872921	7.59184127782526	7.38743200320817	7.28442100312028	7.52594514251678
ENSG00000198863	146923	RUNDC1	6.96230395963192	6.74071470046237	6.91971871238702	7.0293931513663	6.68987263796208	6.72606598982551
ENSG00000198865	100129792	CCDC152	2.59497685957297	2.42272160923476	2.62847753181996	1.90250965719008	2.21164378994074	2.37432208469779
ENSG00000198870	169436	STKLD1	4.68922297101786	4.14404590968796	4.85066607287893	5.09391347478201	4.3282171450131	4.1602664764262
ENSG00000198873	2869	GRK5	5.32715233404931	6.12291418387644	6.35143828227656	5.56321069751264	6.33726261650431	6.33906546872771
ENSG00000198874	55253	TYW1	7.50831146670265	7.80471916737047	7.64099904815069	7.42544702324442	8.72358059812157	7.5052534762276
ENSG00000198876	25853	DCAF12	8.32021858982317	8.03153793094558	7.85221302965994	8.26238224186594	8.0523292930059	7.81519911923136
ENSG00000198879	57713	SFMBT2	4.20840593053343	3.66609150412286	3.78549428739361	4.46685980587664	3.89382044626467	4.15534070174871
ENSG00000198881	142689	ASB12	3.61711424024205	3.76164591492993	4.08647405186644	4.15651331737569	3.84141387563178	4.07979630938042
