Ensembl	Entrez	Symbol	CCs_1	CCs_2	CCs_3	CSCs_1	CSCs_2	CSCs_3
ENSG00000198792	25829	TMEM184B	5.54961345026076	6.06022631223894	5.35340442367444	5.69059874795073	5.96538027182115	5.68613695041818
ENSG00000198793	2475	MTOR	4.74706572995959	4.81266089397081	4.71579817857238	5.08366945945491	4.74368400802441	4.7303372437108
ENSG00000198798	4114	MAGEB3	3.24883259370385	3.34683117951152	3.41215891220959	3.55501599261276	3.5971023817955	3.64495114864299
ENSG00000198799	9860	LRIG2	5.63254088331277	5.43127386915557	5.45473595309867	5.16892407092879	5.02769267889464	5.02855815630412
ENSG00000198805	4860	PNP	9.66946690253834	9.84554704927482	6.84890769650514	9.40541276670794	10.3499713461672	10.0124473629463
ENSG00000198807	5083	PAX9	3.66109610620921	3.58201095471128	3.88000669629133	3.5549461338799	3.95087532223266	3.79248707914488
ENSG00000198814	2710	GK	4.08010553975027	4.79971074574009	3.97112859207648	3.78734155689212	4.04872239830577	3.80292526657745
ENSG00000198815	22887	FOXJ3	7.84015272664678	7.96287848430095	7.27695919950093	7.99097982381031	8.31868739282848	7.77203228485031
ENSG00000198822	2913	GRM3	3.72784978141046	3.57121564079617	3.70257435966175	3.70864788226814	3.6386288887465	3.60752256523146
ENSG00000198825	22876	INPP5F	4.37680385737063	4.54846762459935	4.6092068678604	4.05479369212028	4.81829228498572	4.62640653959437
ENSG00000198826	9824	ARHGAP11A	3.50809590881643	3.62619217983583	3.53310989659048	3.42046713200644	3.5894613354268	3.5517880752157
ENSG00000198835	57165	GJC2	5.63058308415341	5.48322148564272	5.20123393323988	5.63375702274027	6.04556487009085	5.86292215938718
ENSG00000198837	9909	DENND4B	7.35797947265976	7.27477802631504	7.30267046503273	7.69726145427765	7.54559056111639	7.3014892557445
ENSG00000198838	6263	RYR3	3.26647837237047	3.1178525056364	3.17476958345954	3.24281625225926	3.23819857424195	3.25939379664578
ENSG00000198844	22899	ARHGEF15	3.87308967225864	3.75824318511255	4.21872754198807	3.73759550780334	3.83623332959499	3.46274216692866
ENSG00000198846	9760	TOX	5.03944655479348	4.26772077867798	4.68092456409664	4.8718224287845	4.51265388012094	4.54948599833054
ENSG00000198851	916	CD3E	3.74890802669012	3.52095709613669	3.88118235483827	3.78816756636284	3.39343724202369	3.68777517330915
ENSG00000198873	2869	GRK5	3.88070855583376	3.74542911623282	4.00860693620699	3.76881208428826	3.91911215390627	3.89042900022713
ENSG00000198898	830	CAPZA2	7.40915289758284	8.35400426168266	7.41693780865087	7.725379127296	7.87433226730621	8.1192444479328
ENSG00000198909	4215	MAP3K3	5.07795266348219	5.23920790697396	4.9590049212987	5.20196653236948	5.47896649329709	5.33663524858835
ENSG00000198910	3897	L1CAM	4.06450267339898	3.83199049039481	3.96870888257988	4.04374542106312	4.0683798931301	4.05626737451904
ENSG00000198911	6721	SREBF2	7.23971630793012	7.15159043557144	7.06115726113242	7.775134930614	7.21993117563818	6.78722822466469
ENSG00000198919	9666	DZIP3	3.59343994716854	3.72903323037235	3.61070633869584	3.33129535828718	3.79411259543471	3.79826462867986
ENSG00000198920	9851	KIAA0753	4.79974679995235	4.65823857464012	4.94413777292979	4.98799463121444	4.93078117087926	4.77937970987593
ENSG00000198931	353	APRT	7.75175951467361	6.75946697035747	7.74517683665596	7.6337684730889	7.45825885872284	7.47240419336028
ENSG00000198932	9737	GPRASP1	3.36453133431509	3.37419995166262	3.39573410949644	3.56720053444407	3.26212253652555	3.41279351144191
ENSG00000198933	9755	TBKBP1	5.72837514557542	5.22119655335239	5.54525423138666	5.462629777986	5.91622290862699	5.91026545074337
ENSG00000198939	80108	ZFP2	3.53195716720525	3.46972088340389	3.69801045023151	3.37421587495885	3.3970261601264	3.4115276134548
ENSG00000198947	1756	DMD	3.22745035046456	3.37143470114171	3.102241185726	3.24257915043062	3.21134378044068	3.30088860831103
ENSG00000198948	9848	MFAP3L	3.67974472797021	3.19207116818145	3.38994244163978	3.96112258033443	3.05539020562629	3.1986475395114
ENSG00000198951	4668	NAGA	5.19806909562071	6.47998795521001	5.65304394240206	4.94609416686439	4.69896448024617	4.9274465495453
ENSG00000198959	7052	TGM2	3.78527663293112	4.34493712686188	3.92689149607617	3.77038760235125	3.97003702058111	4.04283813189867
ENSG00000198961	9867	PJA2	7.82851437687786	8.5198051063978	7.7215804290187	7.43764772554811	8.10799069543991	8.20275943391759
ENSG00000198963	6096	RORB	3.30607187559816	3.17257452148941	3.22077386704415	3.30299546775937	3.32396582633486	3.49640869090463
ENSG00000203392	NA	NA	4.55672237651454	4.44333651092715	4.17384120648034	4.49444108282019	4.55890922555318	4.4881882612676
ENSG00000203666	84288	EFCAB2	3.5620404645059	3.52777135942174	3.52029056742122	3.75423474414593	3.58982081563904	3.81118067334089
ENSG00000203668	1122	CHML	3.75590203046259	3.90709367538379	3.88781924451012	3.54547438290171	3.78325293211463	3.76782598214443
ENSG00000203690	NA	NA	3.96593445473756	3.45868122592441	3.95531350546284	4.10850610302944	3.84745697716632	4.0652827363409
ENSG00000203710	1378	CR1	3.11595150311453	3.531738063725	3.38055543819853	3.15793712672414	3.44936240448467	3.38419432960191
ENSG00000203747	2214	FCGR3A	3.63742995462472	8.08925303770086	4.10276618383413	3.62298447953928	3.67047922162102	3.92717030269672
ENSG00000203782	4014	LOR	4.00675450138237	3.92205178587101	4.1071340540208	3.90450403466997	4.14828437339371	3.89562738308249
ENSG00000203797	8528	DDO	4.29099629260835	4.15846560167089	4.32654247921524	4.19774252006101	4.5535946840506	4.73565171391003
ENSG00000203857	3283	HSD3B1	3.49595220157132	3.29205781536931	3.49034625366158	3.32286531092373	3.50650217936838	3.5282910238313
ENSG00000203859	3284	HSD3B2	3.27016300281396	3.29582993876208	3.27093178774876	3.33208480950309	3.36096858288391	3.16849087350226
ENSG00000203879	2664	GDI1	6.5879902708275	7.19754085848994	6.2139615943019	6.83720684604987	7.05210317839959	6.85055972455414
ENSG00000204209	1616	DAXX	5.34449270658976	5.37976079337794	5.37249222609232	5.50574442085977	5.84056561196002	5.57353520398594
ENSG00000204252	3111	HLA-DOA	4.03880828817632	4.54089055892719	4.5707411185211	4.04408737985421	4.24017703859174	4.43650259318034
ENSG00000204267	6891	TAP2	4.8134189194568	4.74330624611213	4.53964171940296	4.43673645188161	5.28585049472679	5.00752950354644
ENSG00000204291	1306	COL15A1	3.1173563172759	3.20745334155804	3.21366823909174	3.19066230853293	3.21338317220764	3.21090021429552
ENSG00000204296	10665	TSBP1	3.18079557710543	3.04059828246478	3.12816750760812	3.05688492714686	2.93803862860709	2.9893757029984
ENSG00000204301	4855	NOTCH4	3.76919802993019	3.69107228371416	3.64500412920929	3.86161246296154	3.68732896608453	3.88032620967609
ENSG00000204304	5089	PBX2	7.07984770596057	6.57665372641356	6.88236521240616	7.1263264011281	6.54028235395949	6.51428108815725
ENSG00000204344	8859	STK19	6.8162996406232	6.75946697035747	6.75051959337727	6.78402040659797	6.63834767790561	6.72738232662457
ENSG00000204348	1797	DXO	4.8773420601084	4.78823455894144	4.80318695765988	4.92679416434074	5.10162795082593	4.93938456761589
ENSG00000204351	6499	SKIV2L	7.16227477624834	6.41807681526234	6.58604780509635	7.08359847925065	7.03467903397466	6.80469389314718
ENSG00000204370	6392	SDHD	6.47433832615135	7.07646452497627	7.28403157960212	6.17328901674114	6.71077017745172	6.73007463354664
ENSG00000204371	10919	EHMT2	5.73587720435359	4.98471509881906	5.29715004039007	5.73884524870851	5.47743977802246	5.43354512450017
ENSG00000204385	80736	SLC44A4	3.62520093018641	3.63243147019891	3.52843633583301	3.44749124345833	3.55284258326036	3.42692432455317
ENSG00000204388	3304	HSPA1B	6.61830579772426	6.26895817030506	8.33350810907989	7.27840486212853	8.24661568649512	9.06465559047671
ENSG00000204389	3303	HSPA1A	8.77297351650856	8.49702720183218	10.8376329168558	9.37680383433103	10.5106622872641	11.3238173579793
ENSG00000204394	7407	VARS1	5.50323858169269	5.33590343116637	5.69827568213663	5.42628494207009	5.62298337582002	5.5186763087191
ENSG00000204421	80740	LY6G6C	4.52603308342284	4.17642628516771	4.30455863435593	3.95319395847476	4.45812586881601	4.50739220593101
ENSG00000204435	1460	CSNK2B	9.35622651177803	9.20463175810104	9.52598235978589	8.93439561998319	9.00762920792851	9.12253874127981
ENSG00000204439	57827	C6orf47	5.99215984969416	6.16129234923193	5.78558896865823	5.80522527510285	6.31934241572046	6.23038063294067
ENSG00000204444	55937	APOM	4.16012474364698	4.23309649899984	4.36424352410038	4.46392553278453	4.42364806264684	4.27333308148627
ENSG00000204463	7917	BAG6	8.50808101254861	8.5710003636718	8.40258316436344	8.97173463958581	8.58309585338214	8.42547961426165
ENSG00000204516	4277	MICB	4.48586492847267	4.20190192948577	4.73240335945355	4.05377153672077	4.12712497429204	4.09647294449035
ENSG00000204520	100507436	MICA	4.45283388989288	4.27030732412217	4.42876804435933	4.36678255163566	4.36348483252261	4.44091587765
ENSG00000204539	1041	CDSN	3.48268209259597	3.43007883258198	3.33123155867789	3.35110303298043	3.40154290063855	3.48344133042105
ENSG00000204560	8449	DHX16	7.0398289814352	6.74329462129457	6.86471990324026	7.25015563836477	6.80209235975906	6.44307722418455
ENSG00000204569	5514	PPP1R10	5.39558142282522	6.02032793705079	4.53495613210652	6.02581663489374	4.89832634604325	4.74357361334496
ENSG00000204574	23	ABCF1	7.73465311938713	7.85811028596819	7.79015951789317	8.01100611510298	7.5760427244889	7.30383292033284
ENSG00000204576	80742	PRR3	4.59462354853971	4.06795591962595	4.64942134647425	4.51654747717092	4.09348930040169	4.31172357841922
ENSG00000204580	780	DDR1	3.8908319533772	3.83730513505721	4.04506552967421	3.97719560251489	3.90696818434046	3.76136214015558
ENSG00000204590	2794	GNL1	6.39361867809044	6.15195338808943	6.41612191294766	6.25717707406768	6.48527665423897	6.45318206974453
ENSG00000204592	3133	HLA-E	10.3667626997133	10.1458409762496	9.68766524195035	10.2714637476635	10.7684035040263	10.5353753439945
ENSG00000204619	6992	PPP1R11	7.73563782141807	7.70204841769335	7.561018374118	7.87555709400024	7.60946736222392	7.47240419336028
ENSG00000204628	10399	RACK1	13.0712652841428	13.0504763944475	12.9046959529872	12.8520592717166	12.7979329603179	12.6427721947846
ENSG00000204634	11138	TBC1D8	6.22986179987504	6.56123585131091	6.00218752059425	5.75500493065085	4.39976492297555	4.80575194778584
ENSG00000204642	3134	HLA-F	8.96933856722958	9.06757650414772	8.98822653734486	8.49395405661864	10.1103244606107	10.0794365433686
ENSG00000204655	4340	MOG	2.99413244536863	2.9309721075406	3.05920902558272	3.07870323170014	3.24883259370385	3.17774988546945
ENSG00000204681	2550	GABBR1	4.07915889493028	4.00912173101779	3.95531350546284	3.79958046785831	3.94052324372946	3.9434089174213
ENSG00000204842	6311	ATXN2	6.37154994413585	5.92972053525082	6.25191889104141	6.82785124853362	5.90059287273323	5.82627271038179
ENSG00000204856	29902	FAM216A	5.65145522943189	4.58904675544763	7.04264275888296	5.17444591184753	4.86483846548436	5.20121842931324
ENSG00000204859	3104	ZBTB48	5.92275431843715	5.72687885962276	6.08992651584741	6.12983501935771	6.30673608562456	6.10302033570146
ENSG00000204872	51471	NAT8B	3.86351634464442	3.9898240822256	3.77082923823946	3.92809734158087	3.90842884775723	3.65881273914684
ENSG00000204941	5673	PSG5	3.51804980337836	3.32265009817698	3.35550458839777	3.33856761796586	3.50954531575557	3.55346638723024
ENSG00000204956	56114	PCDHGA1	4.35797771001717	3.98279745801904	4.56346171113048	3.88827988340034	4.23210369370094	4.08050437916351
ENSG00000204977	10206	TRIM13	6.90741234265926	6.83163434442823	7.32373705491863	6.88433582001434	6.87558078182889	6.55382656494226
ENSG00000204983	5644	PRSS1	3.56945969060799	3.40739556609535	3.2153186925021	3.51559787479704	3.54232318895237	3.49280460679807
ENSG00000205076	3963	LGALS7	4.02052129353619	3.63026004447897	3.92588383198542	3.85809638413593	4.29197837610713	3.88850282223372
ENSG00000205105	NA	NA	6.48092626609246	7.10765105823053	7.7140099315276	6.0188481015199	6.40192980062738	6.40130495994061
ENSG00000205250	1874	E2F4	5.2558662641024	5.25317961694276	5.23707347878158	5.22577154496862	5.76409876331369	5.17431715702307
ENSG00000205302	6643	SNX2	6.68751659396879	7.35386855569606	8.00862119000505	6.08633866643935	7.37378050690564	7.32087207508036
ENSG00000205307	100316904	SAP25	7.15555406745944	6.40628978467143	6.8962941458436	6.94863022094445	6.99529045479902	6.98032640840365
ENSG00000205336	9289	ADGRG1	5.58814794198003	5.17572043380188	4.65631801892392	5.46873927732996	5.48116040050849	5.57680667167024
ENSG00000205339	10527	IPO7	6.58974949380354	6.83547341301327	7.01656217462307	6.6594894910153	6.2101215366032	6.47387995733182
ENSG00000205358	4496	MT1H	6.49678627750649	6.11901697405921	6.44477862423316	6.20904817107789	6.18108634700323	6.12006344482823
ENSG00000205403	3426	CFI	3.40758067552208	3.19705210815073	3.16896202597143	3.20794348845234	3.48881810145653	3.28335783744029
ENSG00000205531	4676	NAP1L4	7.57601171797851	7.02435912072014	6.98598071638406	7.5354698039703	7.11936436269789	7.23922675249459
ENSG00000205571	6606	SMN1	6.95490359660967	6.55613348312608	7.25140437092222	6.77236350781388	6.80540329870877	6.41950952622591
ENSG00000205609	728689	EIF3CL	10.4298736004761	9.81645254275698	10.3127575005959	10.6836049747198	9.32714695566353	9.62135303727245
ENSG00000205639	388931	MFSD2B	3.59813362362393	3.40948270608156	3.43040341784874	3.58735892140937	3.23487199417061	3.19482042625644
ENSG00000205649	3347	HTN3	3.28764806956663	3.30562305549169	3.26067117622857	3.09302109908159	3.25838889054919	3.19762378024152
ENSG00000205726	6453	ITSN1	3.56409335652235	3.39389656104299	3.61978933632438	3.55452972009611	3.51864402973392	3.35397551603448
